Date,Tmax_C,Tmin_C,Rainfall_mm,Division
19810101,25.89,10.17,0.0,Rajshahi
19810102,25.89,9.85,0.0,Rajshahi
19810103,25.56,9.76,0.0,Rajshahi
19810104,25.38,9.45,0.0,Rajshahi
19810105,26.72,14.29,0.03,Rajshahi
19810106,26.13,13.36,0.78,Rajshahi
19810107,21.63,13.53,4.38,Rajshahi
19810108,23.76,11.68,5.39,Rajshahi
19810109,22.79,8.56,0.18,Rajshahi
19810110,23.88,8.33,0.0,Rajshahi
19810111,24.06,8.74,0.0,Rajshahi
19810112,21.81,12.19,1.97,Rajshahi
19810113,22.0,11.89,1.76,Rajshahi
19810114,25.04,10.18,0.19,Rajshahi
19810115,26.55,10.37,0.0,Rajshahi
19810116,27.0,9.13,0.0,Rajshahi
19810117,27.0,10.87,0.0,Rajshahi
19810118,27.0,10.64,0.0,Rajshahi
19810119,25.3,9.53,0.05,Rajshahi
19810120,25.77,10.39,0.0,Rajshahi
19810121,26.01,10.89,0.0,Rajshahi
19810122,26.46,12.91,0.0,Rajshahi
19810123,27.07,12.13,0.01,Rajshahi
19810124,27.98,13.47,0.55,Rajshahi
19810125,24.07,12.81,4.69,Rajshahi
19810126,23.22,12.37,0.01,Rajshahi
19810127,26.9,12.68,0.12,Rajshahi
19810128,26.34,10.59,0.46,Rajshahi
19810129,26.14,10.51,0.0,Rajshahi
19810130,28.22,13.51,0.0,Rajshahi
19810131,30.16,16.21,0.12,Rajshahi
19810201,23.26,14.17,11.46,Rajshahi
19810202,27.39,14.04,0.06,Rajshahi
19810203,25.93,11.65,0.07,Rajshahi
19810204,26.28,9.79,0.0,Rajshahi
19810205,27.98,12.32,0.0,Rajshahi
19810206,30.24,14.24,0.0,Rajshahi
19810207,31.67,13.65,0.0,Rajshahi
19810208,30.43,14.39,0.0,Rajshahi
19810209,23.97,12.75,0.7,Rajshahi
19810210,19.27,12.39,17.18,Rajshahi
19810211,25.52,10.76,0.33,Rajshahi
19810212,25.83,12.02,1.12,Rajshahi
19810213,26.75,11.24,0.0,Rajshahi
19810214,28.5,11.83,0.0,Rajshahi
19810215,30.89,13.47,0.0,Rajshahi
19810216,31.93,14.64,0.0,Rajshahi
19810217,31.66,14.03,0.15,Rajshahi
19810218,30.07,11.86,0.0,Rajshahi
19810219,29.87,11.24,0.0,Rajshahi
19810220,30.12,12.7,0.0,Rajshahi
19810221,31.1,13.39,0.22,Rajshahi
19810222,31.49,11.6,0.0,Rajshahi
19810223,31.94,12.62,0.0,Rajshahi
19810224,32.42,15.32,0.0,Rajshahi
19810225,33.93,16.65,0.0,Rajshahi
19810226,35.08,15.41,0.0,Rajshahi
19810227,34.69,15.92,0.0,Rajshahi
19810228,35.87,17.29,0.01,Rajshahi
19810301,36.0,18.19,0.27,Rajshahi
19810302,34.18,16.82,0.0,Rajshahi
19810303,33.01,14.45,0.0,Rajshahi
19810304,32.74,15.4,0.0,Rajshahi
19810305,32.61,14.92,0.0,Rajshahi
19810306,34.04,16.41,0.03,Rajshahi
19810307,35.62,17.81,0.0,Rajshahi
19810308,36.89,18.0,0.02,Rajshahi
19810309,36.48,20.17,0.31,Rajshahi
19810310,33.9,19.17,0.08,Rajshahi
19810311,34.91,20.27,1.37,Rajshahi
19810312,33.7,20.83,0.68,Rajshahi
19810313,32.62,21.28,10.91,Rajshahi
19810314,33.37,18.11,0.86,Rajshahi
19810315,32.17,20.16,0.47,Rajshahi
19810316,30.45,19.52,0.28,Rajshahi
19810317,33.16,17.28,0.02,Rajshahi
19810318,34.83,16.82,0.88,Rajshahi
19810319,36.22,19.07,0.0,Rajshahi
19810320,37.01,19.67,0.0,Rajshahi
19810321,33.11,22.76,0.07,Rajshahi
19810322,36.98,21.26,0.04,Rajshahi
19810323,37.44,18.94,0.11,Rajshahi
19810324,37.31,22.26,0.44,Rajshahi
19810325,34.21,21.48,3.69,Rajshahi
19810326,30.67,20.37,2.04,Rajshahi
19810327,31.39,19.48,6.4,Rajshahi
19810328,33.1,18.26,3.39,Rajshahi
19810329,35.19,19.87,0.06,Rajshahi
19810330,34.88,21.75,0.7,Rajshahi
19810331,35.66,22.12,5.35,Rajshahi
19810401,34.7,22.22,7.8,Rajshahi
19810402,36.27,19.51,0.18,Rajshahi
19810403,37.74,19.32,0.23,Rajshahi
19810404,39.04,22.26,0.98,Rajshahi
19810405,40.15,22.34,0.25,Rajshahi
19810406,38.21,16.77,0.08,Rajshahi
19810407,38.11,16.09,0.0,Rajshahi
19810408,38.37,17.45,0.0,Rajshahi
19810409,38.88,18.25,0.01,Rajshahi
19810410,40.08,19.21,0.04,Rajshahi
19810411,40.7,20.12,0.43,Rajshahi
19810412,37.42,24.15,2.38,Rajshahi
19810413,36.24,22.56,0.03,Rajshahi
19810414,38.44,24.13,0.0,Rajshahi
19810415,36.06,25.74,3.53,Rajshahi
19810416,35.55,24.78,2.5,Rajshahi
19810417,35.28,24.3,6.27,Rajshahi
19810418,38.06,24.47,5.47,Rajshahi
19810419,33.07,21.18,39.65,Rajshahi
19810420,33.7,18.78,3.07,Rajshahi
19810421,33.33,19.15,5.62,Rajshahi
19810422,35.96,21.17,0.14,Rajshahi
19810423,35.17,23.64,0.13,Rajshahi
19810424,37.11,24.05,0.03,Rajshahi
19810425,37.83,23.67,0.25,Rajshahi
19810426,38.39,23.07,0.33,Rajshahi
19810427,38.15,23.81,0.12,Rajshahi
19810428,38.92,24.1,0.05,Rajshahi
19810429,38.34,24.67,0.27,Rajshahi
19810430,38.63,24.81,1.46,Rajshahi
19810501,40.12,23.64,2.08,Rajshahi
19810502,40.71,24.57,1.24,Rajshahi
19810503,33.96,24.3,8.54,Rajshahi
19810504,35.86,24.39,2.19,Rajshahi
19810505,36.59,23.79,1.67,Rajshahi
19810506,33.95,24.08,5.19,Rajshahi
19810507,29.74,22.34,51.18,Rajshahi
19810508,31.73,22.66,9.85,Rajshahi
19810509,30.81,23.79,6.39,Rajshahi
19810510,35.11,24.26,9.28,Rajshahi
19810511,35.9,25.47,0.11,Rajshahi
19810512,35.19,24.91,12.24,Rajshahi
19810513,36.58,24.39,2.95,Rajshahi
19810514,37.59,24.9,0.14,Rajshahi
19810515,37.56,25.84,3.17,Rajshahi
19810516,36.77,25.73,13.38,Rajshahi
19810517,36.37,26.33,9.38,Rajshahi
19810518,33.54,25.49,10.95,Rajshahi
19810519,35.57,24.88,0.74,Rajshahi
19810520,35.89,26.23,2.25,Rajshahi
19810521,35.27,25.8,4.23,Rajshahi
19810522,34.16,25.33,10.93,Rajshahi
19810523,35.86,25.19,1.41,Rajshahi
19810524,35.74,25.25,3.99,Rajshahi
19810525,34.94,25.61,9.89,Rajshahi
19810526,34.35,25.11,8.98,Rajshahi
19810527,34.53,25.24,5.71,Rajshahi
19810528,34.09,25.87,23.84,Rajshahi
19810529,33.27,25.97,13.73,Rajshahi
19810530,32.8,25.7,17.11,Rajshahi
19810531,34.2,26.1,11.43,Rajshahi
19810601,32.87,26.07,8.43,Rajshahi
19810602,33.28,25.81,3.4,Rajshahi
19810603,35.9,25.51,0.8,Rajshahi
19810604,38.25,25.36,0.07,Rajshahi
19810605,36.76,26.76,2.25,Rajshahi
19810606,37.73,25.67,0.75,Rajshahi
19810607,36.44,26.08,0.98,Rajshahi
19810608,34.98,25.54,0.02,Rajshahi
19810609,35.92,24.69,0.61,Rajshahi
19810610,36.47,24.86,1.37,Rajshahi
19810611,37.25,25.75,3.42,Rajshahi
19810612,38.62,26.21,0.57,Rajshahi
19810613,39.67,26.66,0.65,Rajshahi
19810614,37.18,26.85,1.1,Rajshahi
19810615,37.34,26.84,1.57,Rajshahi
19810616,36.53,27.21,1.26,Rajshahi
19810617,36.43,25.92,2.16,Rajshahi
19810618,35.97,25.67,3.53,Rajshahi
19810619,34.68,25.99,6.59,Rajshahi
19810620,34.53,27.22,5.05,Rajshahi
19810621,34.16,26.19,7.9,Rajshahi
19810622,33.03,26.45,8.21,Rajshahi
19810623,34.66,26.66,2.92,Rajshahi
19810624,35.0,26.25,5.0,Rajshahi
19810625,34.95,26.69,6.51,Rajshahi
19810626,34.42,25.79,3.97,Rajshahi
19810627,33.15,26.11,1.15,Rajshahi
19810628,32.37,26.13,0.85,Rajshahi
19810629,32.76,26.29,1.49,Rajshahi
19810630,35.29,26.45,1.54,Rajshahi
19810701,34.19,26.74,9.81,Rajshahi
19810702,32.44,25.87,15.41,Rajshahi
19810703,32.61,26.07,15.25,Rajshahi
19810704,30.48,26.28,14.19,Rajshahi
19810705,33.07,26.08,14.37,Rajshahi
19810706,33.78,25.69,12.63,Rajshahi
19810707,32.74,24.75,6.95,Rajshahi
19810708,31.99,26.13,19.26,Rajshahi
19810709,32.84,25.76,20.76,Rajshahi
19810710,33.15,26.03,7.39,Rajshahi
19810711,33.97,26.22,3.36,Rajshahi
19810712,33.18,26.43,5.55,Rajshahi
19810713,33.58,26.62,10.05,Rajshahi
19810714,32.85,26.5,8.03,Rajshahi
19810715,32.71,26.41,8.25,Rajshahi
19810716,30.37,26.45,18.26,Rajshahi
19810717,29.2,25.76,21.47,Rajshahi
19810718,30.25,25.43,19.7,Rajshahi
19810719,31.12,24.96,20.97,Rajshahi
19810720,32.73,25.09,2.28,Rajshahi
19810721,32.76,26.25,2.33,Rajshahi
19810722,32.69,26.8,5.01,Rajshahi
19810723,33.21,25.58,3.31,Rajshahi
19810724,32.12,25.69,1.66,Rajshahi
19810725,33.16,25.6,1.24,Rajshahi
19810726,31.17,26.38,10.43,Rajshahi
19810727,30.64,26.35,10.62,Rajshahi
19810728,33.17,25.75,1.64,Rajshahi
19810729,32.41,25.81,19.96,Rajshahi
19810730,30.25,26.22,37.02,Rajshahi
19810731,30.93,26.01,7.29,Rajshahi
19810801,32.0,25.29,8.26,Rajshahi
19810802,31.78,25.54,6.04,Rajshahi
19810803,32.54,25.53,7.25,Rajshahi
19810804,31.2,25.94,5.06,Rajshahi
19810805,32.36,25.92,3.13,Rajshahi
19810806,33.6,26.32,1.52,Rajshahi
19810807,33.21,26.27,2.87,Rajshahi
19810808,31.86,26.13,2.7,Rajshahi
19810809,32.43,25.99,2.83,Rajshahi
19810810,33.22,25.78,1.02,Rajshahi
19810811,33.19,26.63,1.8,Rajshahi
19810812,31.68,26.81,4.08,Rajshahi
19810813,29.94,26.18,8.06,Rajshahi
19810814,32.94,26.39,4.4,Rajshahi
19810815,31.73,25.82,2.2,Rajshahi
19810816,32.54,25.37,4.88,Rajshahi
19810817,33.12,25.57,1.69,Rajshahi
19810818,33.1,26.22,2.94,Rajshahi
19810819,32.85,26.69,5.46,Rajshahi
19810820,32.04,27.18,6.58,Rajshahi
19810821,32.4,26.51,26.73,Rajshahi
19810822,32.67,25.8,13.45,Rajshahi
19810823,31.28,26.02,22.72,Rajshahi
19810824,31.48,25.79,7.92,Rajshahi
19810825,31.48,25.48,9.84,Rajshahi
19810826,32.34,25.69,8.72,Rajshahi
19810827,31.7,25.14,2.38,Rajshahi
19810828,29.73,25.93,3.22,Rajshahi
19810829,30.81,25.48,5.81,Rajshahi
19810830,32.55,25.16,3.18,Rajshahi
19810831,33.08,25.46,2.62,Rajshahi
19810901,32.6,26.32,3.19,Rajshahi
19810902,30.56,26.89,6.17,Rajshahi
19810903,31.42,25.92,6.37,Rajshahi
19810904,30.96,25.99,7.9,Rajshahi
19810905,32.42,25.55,1.41,Rajshahi
19810906,31.52,26.06,7.56,Rajshahi
19810907,30.91,25.7,6.44,Rajshahi
19810908,29.66,25.12,1.95,Rajshahi
19810909,29.36,25.37,13.2,Rajshahi
19810910,30.6,25.28,21.97,Rajshahi
19810911,30.92,25.09,9.55,Rajshahi
19810912,29.68,25.35,5.78,Rajshahi
19810913,29.15,25.09,17.27,Rajshahi
19810914,29.82,24.55,15.88,Rajshahi
19810915,31.53,23.55,2.16,Rajshahi
19810916,30.5,24.59,2.0,Rajshahi
19810917,32.14,24.59,0.03,Rajshahi
19810918,31.95,25.6,0.03,Rajshahi
19810919,31.05,25.23,0.45,Rajshahi
19810920,29.35,24.52,2.44,Rajshahi
19810921,31.63,23.7,0.63,Rajshahi
19810922,32.33,23.94,0.52,Rajshahi
19810923,31.88,25.16,0.46,Rajshahi
19810924,34.25,25.4,0.14,Rajshahi
19810925,32.85,25.67,2.36,Rajshahi
19810926,30.06,25.05,6.91,Rajshahi
19810927,29.01,24.9,13.71,Rajshahi
19810928,29.81,25.33,21.9,Rajshahi
19810929,31.35,24.82,13.45,Rajshahi
19810930,30.33,25.24,21.56,Rajshahi
19811001,30.76,24.68,4.02,Rajshahi
19811002,31.55,23.32,0.41,Rajshahi
19811003,31.33,22.65,0.02,Rajshahi
19811004,31.8,21.24,0.01,Rajshahi
19811005,31.29,21.42,0.0,Rajshahi
19811006,30.44,20.12,0.0,Rajshahi
19811007,30.64,17.6,0.0,Rajshahi
19811008,30.69,17.65,0.0,Rajshahi
19811009,31.11,19.2,0.0,Rajshahi
19811010,31.45,21.52,0.0,Rajshahi
19811011,31.7,22.56,0.0,Rajshahi
19811012,32.07,22.94,0.04,Rajshahi
19811013,31.99,21.48,0.02,Rajshahi
19811014,31.12,22.88,0.12,Rajshahi
19811015,31.17,21.9,0.07,Rajshahi
19811016,30.68,21.77,0.0,Rajshahi
19811017,29.97,19.52,0.0,Rajshahi
19811018,30.46,18.79,0.03,Rajshahi
19811019,29.98,20.91,0.0,Rajshahi
19811020,30.2,20.47,0.0,Rajshahi
19811021,29.88,19.42,0.0,Rajshahi
19811022,30.52,19.62,0.0,Rajshahi
19811023,31.07,21.23,0.0,Rajshahi
19811024,30.9,20.07,0.0,Rajshahi
19811025,30.85,20.19,0.0,Rajshahi
19811026,29.82,20.58,0.02,Rajshahi
19811027,30.08,18.85,0.01,Rajshahi
19811028,29.92,17.99,0.0,Rajshahi
19811029,29.34,19.97,0.01,Rajshahi
19811030,29.21,17.99,0.02,Rajshahi
19811031,29.81,17.96,0.02,Rajshahi
19811101,29.53,17.15,0.0,Rajshahi
19811102,29.23,16.26,0.0,Rajshahi
19811103,30.86,19.54,0.21,Rajshahi
19811104,30.86,21.6,2.24,Rajshahi
19811105,29.68,18.3,1.64,Rajshahi
19811106,28.06,15.11,0.01,Rajshahi
19811107,28.51,14.85,0.0,Rajshahi
19811108,29.46,16.09,0.0,Rajshahi
19811109,29.86,16.46,0.0,Rajshahi
19811110,29.21,18.36,0.0,Rajshahi
19811111,29.38,17.69,0.0,Rajshahi
19811112,29.89,17.17,0.0,Rajshahi
19811113,28.91,17.55,0.0,Rajshahi
19811114,29.91,17.02,0.0,Rajshahi
19811115,28.16,14.81,0.0,Rajshahi
19811116,29.37,15.0,0.0,Rajshahi
19811117,30.01,15.08,0.0,Rajshahi
19811118,29.81,15.8,0.0,Rajshahi
19811119,28.9,14.53,0.0,Rajshahi
19811120,29.52,14.58,0.04,Rajshahi
19811121,29.88,14.99,0.14,Rajshahi
19811122,28.94,13.13,0.0,Rajshahi
19811123,28.75,11.88,0.0,Rajshahi
19811124,28.55,11.4,0.0,Rajshahi
19811125,28.11,11.53,0.0,Rajshahi
19811126,28.5,11.69,0.0,Rajshahi
19811127,29.25,14.16,0.0,Rajshahi
19811128,28.63,15.18,0.0,Rajshahi
19811129,29.21,14.4,0.0,Rajshahi
19811130,28.25,14.2,0.0,Rajshahi
19811201,27.72,13.43,0.01,Rajshahi
19811202,28.29,13.2,0.0,Rajshahi
19811203,29.08,14.51,0.0,Rajshahi
19811204,28.92,13.89,0.0,Rajshahi
19811205,27.99,13.18,0.0,Rajshahi
19811206,28.62,12.95,0.0,Rajshahi
19811207,29.04,14.48,0.0,Rajshahi
19811208,28.75,15.11,0.04,Rajshahi
19811209,30.01,14.47,0.07,Rajshahi
19811210,22.63,18.1,29.67,Rajshahi
19811211,24.14,16.34,24.49,Rajshahi
19811212,26.0,13.78,0.0,Rajshahi
19811213,25.15,12.21,0.05,Rajshahi
19811214,24.9,10.73,0.0,Rajshahi
19811215,25.03,10.23,0.0,Rajshahi
19811216,24.31,9.44,0.0,Rajshahi
19811217,22.96,7.47,0.0,Rajshahi
19811218,24.65,11.33,0.0,Rajshahi
19811219,24.71,8.6,0.22,Rajshahi
19811220,24.68,10.35,0.0,Rajshahi
19811221,24.36,11.37,0.01,Rajshahi
19811222,25.07,11.15,0.0,Rajshahi
19811223,24.44,11.17,0.0,Rajshahi
19811224,23.55,10.96,0.0,Rajshahi
19811225,24.14,8.79,0.0,Rajshahi
19811226,23.88,8.78,0.0,Rajshahi
19811227,24.46,8.34,0.0,Rajshahi
19811228,25.21,8.82,0.0,Rajshahi
19811229,25.08,8.76,0.0,Rajshahi
19811230,25.32,10.56,0.0,Rajshahi
19811231,25.03,11.01,0.0,Rajshahi
19820101,23.82,7.94,0.0,Rajshahi
19820102,23.7,7.31,0.0,Rajshahi
19820103,24.68,10.21,0.0,Rajshahi
19820104,25.23,11.19,0.36,Rajshahi
19820105,26.7,13.41,0.35,Rajshahi
19820106,26.69,13.91,0.8,Rajshahi
19820107,27.21,13.17,0.05,Rajshahi
19820108,27.53,11.74,0.0,Rajshahi
19820109,27.65,12.27,0.0,Rajshahi
19820110,27.43,13.48,0.0,Rajshahi
19820111,27.51,16.21,1.41,Rajshahi
19820112,27.43,13.32,0.25,Rajshahi
19820113,26.49,11.28,0.0,Rajshahi
19820114,25.94,9.38,0.0,Rajshahi
19820115,26.5,10.01,0.0,Rajshahi
19820116,27.02,11.83,0.0,Rajshahi
19820117,25.66,9.18,0.0,Rajshahi
19820118,26.28,9.19,0.0,Rajshahi
19820119,26.82,11.8,0.0,Rajshahi
19820120,27.07,10.76,0.0,Rajshahi
19820121,26.32,9.5,0.0,Rajshahi
19820122,27.45,10.06,0.01,Rajshahi
19820123,29.23,14.7,0.0,Rajshahi
19820124,29.86,15.25,0.21,Rajshahi
19820125,29.39,13.12,0.1,Rajshahi
19820126,30.9,12.73,0.0,Rajshahi
19820127,29.35,12.64,0.0,Rajshahi
19820128,28.71,13.3,0.03,Rajshahi
19820129,29.22,11.7,0.0,Rajshahi
19820130,27.16,11.42,0.0,Rajshahi
19820131,28.29,12.33,0.0,Rajshahi
19820201,23.77,14.83,0.76,Rajshahi
19820202,26.36,12.97,0.02,Rajshahi
19820203,26.61,11.83,0.16,Rajshahi
19820204,25.38,13.45,0.97,Rajshahi
19820205,26.19,12.71,0.59,Rajshahi
19820206,26.03,10.65,0.0,Rajshahi
19820207,26.01,9.01,0.0,Rajshahi
19820208,26.42,11.29,0.0,Rajshahi
19820209,27.22,9.55,4.34,Rajshahi
19820210,25.98,11.55,0.0,Rajshahi
19820211,26.92,9.75,0.0,Rajshahi
19820212,29.4,13.99,0.02,Rajshahi
19820213,30.1,17.22,0.55,Rajshahi
19820214,30.77,17.54,0.0,Rajshahi
19820215,28.44,14.33,0.0,Rajshahi
19820216,29.37,15.03,0.0,Rajshahi
19820217,29.72,14.1,0.02,Rajshahi
19820218,31.27,17.19,2.22,Rajshahi
19820219,32.54,15.6,0.0,Rajshahi
19820220,30.65,15.15,0.0,Rajshahi
19820221,32.19,14.33,0.0,Rajshahi
19820222,32.4,18.25,0.09,Rajshahi
19820223,31.41,14.69,0.0,Rajshahi
19820224,30.48,13.7,0.0,Rajshahi
19820225,30.96,13.4,0.0,Rajshahi
19820226,30.88,12.65,0.0,Rajshahi
19820227,32.19,14.18,0.0,Rajshahi
19820228,32.88,14.59,0.0,Rajshahi
19820301,28.77,18.06,0.13,Rajshahi
19820302,26.3,16.14,24.25,Rajshahi
19820303,21.45,14.63,1.98,Rajshahi
19820304,28.74,11.81,0.0,Rajshahi
19820305,28.19,13.75,0.02,Rajshahi
19820306,25.15,15.06,3.26,Rajshahi
19820307,29.32,16.29,4.83,Rajshahi
19820308,30.65,12.46,0.0,Rajshahi
19820309,29.76,13.64,0.0,Rajshahi
19820310,32.5,15.87,1.11,Rajshahi
19820311,32.89,19.72,0.37,Rajshahi
19820312,33.05,18.61,1.18,Rajshahi
19820313,32.0,16.15,0.87,Rajshahi
19820314,32.25,13.43,0.45,Rajshahi
19820315,33.24,15.84,0.0,Rajshahi
19820316,34.44,16.35,0.0,Rajshahi
19820317,36.27,17.29,0.0,Rajshahi
19820318,34.81,20.52,3.95,Rajshahi
19820319,32.21,21.03,10.39,Rajshahi
19820320,35.27,18.71,0.0,Rajshahi
19820321,35.22,17.42,0.0,Rajshahi
19820322,36.24,19.67,0.0,Rajshahi
19820323,37.12,20.18,0.0,Rajshahi
19820324,38.1,20.96,0.0,Rajshahi
19820325,36.6,21.13,0.89,Rajshahi
19820326,24.54,19.05,5.1,Rajshahi
19820327,33.79,16.9,0.0,Rajshahi
19820328,34.75,19.3,0.0,Rajshahi
19820329,35.96,19.2,0.0,Rajshahi
19820330,37.68,20.79,0.02,Rajshahi
19820331,37.54,21.0,0.06,Rajshahi
19820401,39.09,19.69,1.14,Rajshahi
19820402,40.92,20.97,0.25,Rajshahi
19820403,40.22,19.88,0.56,Rajshahi
19820404,39.8,19.9,4.98,Rajshahi
19820405,40.52,22.71,0.35,Rajshahi
19820406,35.83,24.8,0.0,Rajshahi
19820407,39.3,23.82,2.79,Rajshahi
19820408,38.81,24.29,5.81,Rajshahi
19820409,38.04,19.54,0.39,Rajshahi
19820410,38.74,20.66,0.0,Rajshahi
19820411,38.75,22.19,0.04,Rajshahi
19820412,39.82,21.97,0.11,Rajshahi
19820413,39.49,22.49,0.37,Rajshahi
19820414,39.45,24.14,6.99,Rajshahi
19820415,39.06,22.86,0.1,Rajshahi
19820416,40.11,24.07,0.38,Rajshahi
19820417,37.55,24.7,0.73,Rajshahi
19820418,34.22,25.04,1.06,Rajshahi
19820419,34.06,23.35,6.9,Rajshahi
19820420,30.83,23.68,21.55,Rajshahi
19820421,35.66,22.81,10.08,Rajshahi
19820422,38.11,21.25,0.03,Rajshahi
19820423,38.65,22.83,3.17,Rajshahi
19820424,40.18,23.97,0.33,Rajshahi
19820425,39.68,23.69,0.07,Rajshahi
19820426,39.46,24.46,1.47,Rajshahi
19820427,39.46,24.55,5.24,Rajshahi
19820428,39.1,23.99,2.35,Rajshahi
19820429,40.04,24.38,2.32,Rajshahi
19820430,39.99,23.76,0.11,Rajshahi
19820501,40.86,24.74,0.0,Rajshahi
19820502,40.76,24.89,0.0,Rajshahi
19820503,41.52,25.49,3.68,Rajshahi
19820504,41.19,24.11,0.19,Rajshahi
19820505,39.77,22.27,9.89,Rajshahi
19820506,41.37,24.65,0.29,Rajshahi
19820507,42.24,24.39,0.01,Rajshahi
19820508,42.33,24.3,0.22,Rajshahi
19820509,41.92,26.64,0.01,Rajshahi
19820510,42.37,27.18,5.77,Rajshahi
19820511,38.63,26.27,5.14,Rajshahi
19820512,40.66,26.08,3.95,Rajshahi
19820513,38.11,26.82,2.87,Rajshahi
19820514,35.44,26.45,8.08,Rajshahi
19820515,36.26,26.18,4.72,Rajshahi
19820516,32.37,25.31,4.42,Rajshahi
19820517,38.21,24.89,2.06,Rajshahi
19820518,38.07,22.89,6.79,Rajshahi
19820519,39.46,22.86,0.0,Rajshahi
19820520,39.17,24.24,0.0,Rajshahi
19820521,41.05,25.43,0.0,Rajshahi
19820522,40.43,26.83,0.41,Rajshahi
19820523,38.74,26.86,0.35,Rajshahi
19820524,40.65,26.99,0.79,Rajshahi
19820525,41.77,27.77,0.08,Rajshahi
19820526,39.58,28.71,10.49,Rajshahi
19820527,41.7,28.0,0.04,Rajshahi
19820528,41.41,28.1,0.07,Rajshahi
19820529,39.59,28.68,4.38,Rajshahi
19820530,40.28,27.1,2.31,Rajshahi
19820531,37.33,27.84,6.41,Rajshahi
19820601,37.57,27.71,0.0,Rajshahi
19820602,38.55,26.9,1.64,Rajshahi
19820603,34.8,27.51,5.84,Rajshahi
19820604,34.01,26.13,13.39,Rajshahi
19820605,37.43,25.44,2.01,Rajshahi
19820606,40.29,25.61,1.05,Rajshahi
19820607,40.62,26.23,0.84,Rajshahi
19820608,39.04,26.89,4.82,Rajshahi
19820609,37.45,27.0,10.77,Rajshahi
19820610,38.67,27.58,8.39,Rajshahi
19820611,34.92,26.57,12.36,Rajshahi
19820612,33.89,26.43,5.79,Rajshahi
19820613,37.09,26.1,3.73,Rajshahi
19820614,32.74,26.51,6.99,Rajshahi
19820615,30.47,26.43,7.51,Rajshahi
19820616,33.25,25.44,2.18,Rajshahi
19820617,36.54,26.46,1.0,Rajshahi
19820618,32.09,27.12,18.24,Rajshahi
19820619,35.32,25.98,18.68,Rajshahi
19820620,36.02,25.88,14.16,Rajshahi
19820621,31.26,26.43,17.81,Rajshahi
19820622,31.81,25.44,27.14,Rajshahi
19820623,33.47,26.11,1.41,Rajshahi
19820624,32.94,25.99,0.45,Rajshahi
19820625,34.52,26.07,4.41,Rajshahi
19820626,36.29,26.15,11.73,Rajshahi
19820627,33.01,27.44,1.64,Rajshahi
19820628,33.64,26.18,1.91,Rajshahi
19820629,31.86,25.72,1.26,Rajshahi
19820630,34.06,25.63,1.25,Rajshahi
19820701,35.4,25.98,2.98,Rajshahi
19820702,36.4,26.51,0.48,Rajshahi
19820703,38.31,26.52,5.45,Rajshahi
19820704,39.36,27.18,1.32,Rajshahi
19820705,36.83,26.9,2.67,Rajshahi
19820706,35.66,26.85,1.15,Rajshahi
19820707,35.32,26.79,7.23,Rajshahi
19820708,34.51,26.67,13.15,Rajshahi
19820709,34.12,26.37,5.44,Rajshahi
19820710,34.19,26.56,0.66,Rajshahi
19820711,31.27,26.25,1.53,Rajshahi
19820712,31.67,25.55,11.76,Rajshahi
19820713,31.92,25.93,5.84,Rajshahi
19820714,34.01,26.27,2.06,Rajshahi
19820715,33.95,26.26,2.24,Rajshahi
19820716,35.74,26.44,0.66,Rajshahi
19820717,34.22,26.84,0.04,Rajshahi
19820718,37.35,26.61,0.69,Rajshahi
19820719,32.64,26.38,2.06,Rajshahi
19820720,33.71,26.21,3.57,Rajshahi
19820721,33.8,25.97,3.16,Rajshahi
19820722,30.87,26.2,1.55,Rajshahi
19820723,33.32,26.23,4.28,Rajshahi
19820724,32.22,26.27,16.23,Rajshahi
19820725,32.02,26.08,9.11,Rajshahi
19820726,33.66,26.88,5.14,Rajshahi
19820727,31.32,26.74,11.32,Rajshahi
19820728,33.53,25.95,9.26,Rajshahi
19820729,33.59,26.04,3.83,Rajshahi
19820730,34.52,26.0,3.33,Rajshahi
19820731,31.47,26.16,1.9,Rajshahi
19820801,34.46,25.41,12.51,Rajshahi
19820802,31.36,26.31,15.39,Rajshahi
19820803,29.37,26.11,16.01,Rajshahi
19820804,30.23,26.17,15.49,Rajshahi
19820805,31.93,25.81,4.4,Rajshahi
19820806,32.41,25.89,3.85,Rajshahi
19820807,31.72,26.22,1.76,Rajshahi
19820808,31.84,25.76,4.12,Rajshahi
19820809,31.53,25.31,2.09,Rajshahi
19820810,32.87,25.65,2.05,Rajshahi
19820811,32.76,25.85,1.16,Rajshahi
19820812,29.07,26.25,1.7,Rajshahi
19820813,31.19,26.12,4.48,Rajshahi
19820814,31.67,25.85,5.67,Rajshahi
19820815,32.02,26.05,11.26,Rajshahi
19820816,33.12,25.8,2.57,Rajshahi
19820817,32.39,26.39,0.68,Rajshahi
19820818,32.55,25.71,1.22,Rajshahi
19820819,33.1,26.34,1.52,Rajshahi
19820820,32.95,26.07,1.23,Rajshahi
19820821,31.91,26.3,1.7,Rajshahi
19820822,33.03,25.55,1.41,Rajshahi
19820823,33.42,26.15,17.38,Rajshahi
19820824,32.06,25.96,12.34,Rajshahi
19820825,33.17,25.71,2.32,Rajshahi
19820826,33.15,26.31,0.81,Rajshahi
19820827,33.1,25.8,0.56,Rajshahi
19820828,32.47,25.34,1.2,Rajshahi
19820829,30.78,25.63,3.25,Rajshahi
19820830,31.31,25.41,1.85,Rajshahi
